key,fare_amount
2014-06-14 13:39:00.00000038,8.75
2014-06-14 13:39:00.00000035,11.95
2014-06-14 13:39:00.00000053,12.4
2014-06-14 13:39:00.000000183,6.1
2014-06-14 13:39:00.000000131,56.31399999999998
2014-06-14 13:39:00.000000180,7.55
2014-06-14 13:39:00.000000130,2.9899999999999998
2014-06-14 13:39:00.00000032,4.0
2014-06-14 13:39:00.000000148,13.0
2014-06-14 13:39:00.0000007,10.3
2014-06-14 13:39:00.00000095,11.65
2014-06-14 13:39:00.000000144,34.307
2014-06-14 13:39:00.000000141,32.8
2014-06-14 13:39:00.000000162,20.75
2014-06-14 13:39:00.00000018,14.582999999999998
2014-06-14 13:39:00.00000054,10.3
2014-06-14 13:39:00.00000040,5.45
2014-06-14 13:39:00.00000096,6.6
2014-06-14 13:39:00.00000055,27.754
2014-06-14 13:39:00.000000109,8.9
2014-06-14 13:39:00.000000151,8.25
2014-06-14 13:39:00.00000016,11.1
2014-06-14 13:39:00.00000062,10.95
2014-06-14 13:39:00.000000191,8.4
2014-06-14 13:39:00.00000034,9.1
2014-06-14 13:39:00.000000160,6.65
2014-06-14 13:39:00.00000013,6.0
2014-06-14 13:39:00.000000188,5.25
2014-06-14 13:39:00.00000086,9.1
2014-06-14 13:39:00.000000185,11.1
2014-06-14 13:39:00.00000074,9.65
2014-06-14 13:39:00.00000022,18.55
2014-06-14 13:39:00.00000036,5.9
2014-06-14 13:39:00.000000126,3.7
2014-06-14 13:39:00.000000190,6.75
2014-06-14 13:39:00.00000042,6.25
2014-06-14 13:39:00.000000178,7.1
2014-06-14 13:39:00.000000163,4.9
2014-06-14 13:39:00.00000020,11.25
2014-06-14 13:39:00.00000098,6.5
2014-06-14 13:39:00.000000114,24.0
2014-06-14 13:39:00.00000045,8.65
2014-06-14 13:39:00.00000094,4.6
2014-06-14 13:39:00.000000146,11.15
2014-06-14 13:39:00.00000033,7.35
2014-06-14 13:39:00.000000143,4.95
2014-06-14 13:39:00.000000107,9.9
2014-06-14 13:39:00.00000048,10.75
2014-06-14 13:39:00.00000043,11.7
2014-06-14 13:39:00.000000123,10.8
2014-06-14 13:39:00.000000134,9.15
2014-06-14 13:39:00.000000142,6.0
2014-06-14 13:39:00.000000122,11.25
2014-06-14 13:39:00.000000176,8.65
2011-12-12 09:42:12.0000004,6.0200000000000005
2011-12-12 09:42:12.0000002,4.1
2011-12-12 09:42:12.0000001,11.18
2011-12-12 09:42:12.0000003,7.459999999999999
2011-12-12 09:42:12.0000005,7.9
2013-06-27 00:20:40.0000001,18.5
2013-06-27 00:20:40.0000003,11.05
2009-02-20 13:34:16.0000001,6.699999999999998
2009-02-20 13:34:16.0000002,10.7
2009-02-20 13:34:16.0000003,6.24
2010-08-22 21:14:08.0000001,28.718999999999994
2010-08-22 21:14:08.0000005,17.38
2010-08-22 21:14:08.0000003,5.0600000000000005
2010-08-22 21:14:08.0000002,7.0200000000000005
2012-08-06 08:58:08.0000002,5.260000000000001
2012-08-06 08:58:08.0000001,17.717
2013-11-04 08:34:12.0000003,5.55
2013-11-04 08:34:12.0000001,11.95
2013-11-04 08:34:12.0000002,11.65
2011-06-24 20:34:48.0000002,7.63
2011-06-24 20:34:48.0000001,18.419999999999998
2011-03-28 20:38:36.0000003,5.9799999999999995
2011-03-28 20:38:36.0000004,7.659999999999999
2011-03-28 20:38:36.0000002,8.32
2011-08-14 20:36:28.0000004,6.779999999999999
2011-08-14 20:36:28.0000001,6.62
2011-08-14 20:36:28.0000003,21.1
2011-08-14 20:36:28.0000002,7.219999999999999
2015-02-21 15:52:44.0000004,20.75
2015-02-21 15:52:44.0000003,9.7
2015-02-21 15:52:44.0000002,19.4
2015-02-21 15:52:44.0000001,10.55
2013-01-29 11:29:52.0000001,12.05
2014-09-12 19:03:48.0000001,9.35
2013-11-09 18:52:40.0000004,8.45
2013-11-09 18:52:40.0000002,14.9
2013-04-25 16:10:04.0000001,57.223999999999975
2013-04-25 16:10:04.0000002,8.65
2013-09-07 14:37:52.0000001,8.05
2013-09-07 14:37:52.0000002,10.35
2013-09-07 14:37:52.0000003,5.15
2011-05-21 13:16:20.0000004,4.700000000000001
2011-05-21 13:16:20.0000001,5.779999999999999
2011-05-21 13:16:20.0000003,9.500000000000002
2011-11-25 16:36:24.0000002,6.179999999999999
2011-11-25 16:36:24.0000001,11.42
2015-01-31 20:54:04.0000001,6.2
2010-11-01 23:31:28.0000002,6.7
2010-11-01 23:31:28.0000001,8.82
2010-11-01 23:31:28.0000003,8.86
2011-03-24 15:57:04.0000003,3.8200000000000003
2011-03-24 15:57:04.0000001,7.339999999999999
2010-05-10 10:37:04.0000005,6.08
2010-05-10 10:37:04.0000002,5.54
2010-05-10 10:37:04.0000003,9.94
2010-05-10 10:37:04.0000006,9.500000000000002
2012-06-09 16:53:44.0000002,8.02
2012-08-22 22:39:20.0000003,15.940000000000001
2012-08-22 22:39:20.0000001,5.0600000000000005
2012-12-23 02:29:16.0000001,13.6
2012-06-30 15:55:12.0000004,12.540000000000001
2012-06-30 15:55:12.0000002,6.1000000000000005
2012-06-30 15:55:12.0000003,11.3
2012-06-30 15:55:12.0000001,5.779999999999999
2011-10-02 23:36:00.00000056,9.78
2011-10-02 23:36:00.00000086,17.573999999999998
2011-10-02 23:36:00.00000081,16.739999999999995
2011-10-02 23:36:00.0000009,3.8899999999999997
2011-10-02 23:36:00.00000041,12.020000000000001
2011-10-02 23:36:00.00000091,4.459999999999999
2011-10-02 23:36:00.0000008,11.27
2011-10-02 23:36:00.00000015,22.800000000000004
2011-10-02 23:36:00.00000014,8.059999999999999
2011-10-02 23:36:00.00000047,7.1
2011-10-02 23:36:00.00000076,6.7
2011-10-02 23:36:00.00000011,6.74
2011-10-02 23:36:00.00000075,5.739999999999999
2011-10-02 23:36:00.00000035,6.860000000000001
2011-10-02 23:36:00.00000099,5.82
2011-10-02 23:36:00.00000062,8.180000000000001
2011-10-02 23:36:00.00000085,7.859999999999999
2011-10-02 23:36:00.00000043,19.230000000000004
2011-10-02 23:36:00.00000071,9.740000000000002
2011-10-02 23:36:00.00000023,6.220000000000001
2011-10-02 23:36:00.00000092,5.620000000000001
2011-10-02 23:36:00.00000037,8.260000000000002
2011-10-02 23:36:00.00000083,11.020000000000001
2011-10-02 23:36:00.00000054,12.459999999999997
2011-10-02 23:36:00.00000073,10.180000000000001
2011-10-02 23:36:00.0000005,7.659999999999999
2011-10-02 23:36:00.00000095,5.22
2011-10-02 23:36:00.00000088,7.780000000000001
2011-10-02 23:36:00.00000030,7.18
2011-10-02 23:36:00.0000007,11.940000000000001
2011-10-02 23:36:00.00000013,9.260000000000002
2011-10-02 23:36:00.00000065,28.357
2011-10-02 23:36:00.00000089,43.47
2011-10-02 23:36:00.00000096,7.659999999999999
2011-10-02 23:36:00.00000039,9.1
2011-10-02 23:36:00.00000038,25.452000000000005
2011-10-02 23:36:00.00000067,15.819999999999999
2011-10-02 23:36:00.00000077,12.940000000000001
2011-10-02 23:36:00.00000020,16.28
2011-10-02 23:36:00.00000063,15.579999999999998
2011-10-02 23:36:00.00000012,7.8199999999999985
2011-10-02 23:36:00.00000058,15.040000000000001
2011-10-02 23:36:00.00000026,9.180000000000001
2011-10-02 23:36:00.00000074,21.78
2011-10-02 23:36:00.00000059,12.077000000000002
2011-10-02 23:36:00.00000090,13.899999999999997
2011-10-02 23:36:00.0000004,31.557000000000006
2011-10-02 23:36:00.0000003,16.91
2011-10-02 23:36:00.00000021,14.979999999999999
2011-10-02 23:36:00.00000097,7.9799999999999995
2011-10-02 23:36:00.00000036,17.064
2011-10-02 23:36:00.00000024,20.285
2011-10-02 23:36:00.00000082,46.92
2011-10-02 23:36:00.000000100,7.62
2011-10-02 23:36:00.00000040,10.14
2011-10-02 23:36:00.00000022,9.859999999999998
2013-03-21 12:47:28.0000006,11.1
2013-03-21 12:47:28.0000008,11.0
2013-03-21 12:47:28.0000003,13.25
2013-03-21 12:47:28.0000005,6.95
2013-03-21 12:47:28.0000002,8.95
2013-06-07 03:02:56.0000002,18.35
2013-06-07 03:02:56.0000001,7.9
2010-09-05 22:31:32.0000002,19.596999999999998
2013-07-12 23:33:24.0000001,11.15
2009-12-03 02:32:08.0000001,21.910000000000004
2009-10-15 03:50:36.0000001,5.0200000000000005
2011-09-25 22:36:32.0000002,19.699999999999996
2011-09-25 22:36:32.0000001,10.74
2015-06-08 20:02:56.0000001,10.4
2014-07-16 08:03:32.0000002,11.35
2014-07-16 08:03:32.0000001,11.45
2011-12-15 13:14:32.0000002,8.22
2011-12-15 13:14:32.0000001,5.220000000000001
2011-10-11 22:13:48.0000002,13.419999999999998
2011-10-11 22:13:48.0000005,7.9399999999999995
2011-10-11 22:13:48.0000003,6.9399999999999995
2013-09-14 16:53:20.0000001,6.85
2013-09-14 16:53:20.0000002,10.65
2014-02-06 09:09:56.0000004,5.25
2014-02-06 09:09:56.0000003,5.3
2014-02-06 09:09:56.0000001,5.95
2009-06-10 16:55:00.00000081,26.484
2009-06-10 16:55:00.00000029,5.42
2009-06-10 16:55:00.000000109,8.78
2009-06-10 16:55:00.00000098,47.952
2009-06-10 16:55:00.00000054,9.96
2009-06-10 16:55:00.00000021,30.373999999999995
2009-06-10 16:55:00.00000012,8.14
2009-06-10 16:55:00.00000033,4.979999999999999
2009-06-10 16:55:00.00000024,8.72
2009-06-10 16:55:00.00000099,10.099999999999998
2009-06-10 16:55:00.0000009,8.46
2009-06-10 16:55:00.000000158,14.85
2009-06-10 16:55:00.000000141,3.94
2009-06-10 16:55:00.00000093,8.540000000000003
2009-06-10 16:55:00.000000161,7.979999999999999
2009-06-10 16:55:00.00000088,4.8999999999999995
2009-06-10 16:55:00.0000003,7.900000000000001
2009-06-10 16:55:00.00000018,5.779999999999999
2009-06-10 16:55:00.00000047,6.74
2009-06-10 16:55:00.000000154,11.379999999999999
2009-06-10 16:55:00.000000131,13.09
2009-06-10 16:55:00.00000046,12.260000000000002
2009-06-10 16:55:00.0000004,5.74
2009-06-10 16:55:00.000000107,5.629999999999999
2009-06-10 16:55:00.000000114,5.7
2009-06-10 16:55:00.000000117,6.910000000000001
2009-06-10 16:55:00.000000162,9.06
2009-06-10 16:55:00.00000049,11.659999999999998
2009-06-10 16:55:00.00000069,6.020000000000001
2009-06-10 16:55:00.000000111,8.98
2009-06-10 16:55:00.00000083,4.0600000000000005
2009-06-10 16:55:00.000000166,61.9
2009-06-10 16:55:00.000000135,8.8
2009-06-10 16:55:00.00000044,34.159
2009-06-10 16:55:00.00000085,7.74
2009-06-10 16:55:00.000000115,6.299999999999999
2009-06-10 16:55:00.000000108,6.08
2009-06-10 16:55:00.00000034,5.9
2009-06-10 16:55:00.00000060,12.34
2009-06-10 16:55:00.000000120,4.380000000000001
2009-06-10 16:55:00.000000174,31.552000000000003
2009-06-10 16:55:00.0000007,5.739999999999999
2009-06-10 16:55:00.000000159,6.62
2009-06-10 16:55:00.000000171,28.021000000000004
2009-06-10 16:55:00.000000145,15.607
2009-06-10 16:55:00.00000074,7.780000000000001
2009-06-10 16:55:00.000000138,11.68
2009-06-10 16:55:00.00000048,4.38
2009-06-10 16:55:00.000000101,5.710000000000001
2009-06-10 16:55:00.000000153,5.300000000000001
2009-06-10 16:55:00.0000002,7.419999999999999
2009-06-10 16:55:00.00000037,11.2
2009-06-10 16:55:00.000000151,10.98
2009-06-10 16:55:00.000000127,28.096999999999998
2009-06-10 16:55:00.000000144,47.61999999999999
2009-06-10 16:55:00.000000165,16.34
2009-06-10 16:55:00.0000008,4.739999999999999
2009-06-10 16:55:00.000000122,7.859999999999999
2009-06-10 16:55:00.00000055,31.258000000000003
2009-06-10 16:55:00.00000079,4.909999999999999
2009-06-10 16:55:00.00000016,16.779999999999998
2009-06-10 16:55:00.000000160,17.68
2009-06-10 16:55:00.000000139,4.24
2009-06-10 16:55:00.00000075,4.540000000000001
2009-06-10 16:55:00.00000017,6.5
2009-06-10 16:55:00.00000070,5.220000000000001
2009-06-10 16:55:00.000000118,10.9
2009-06-10 16:55:00.00000066,11.420000000000002
2009-06-10 16:55:00.000000164,6.019999999999999
2009-06-10 16:55:00.000000100,10.260000000000002
2009-06-10 16:55:00.00000082,8.98
2009-06-10 16:55:00.00000090,18.524
2009-06-10 16:55:00.000000125,12.98
2009-06-10 16:55:00.000000149,6.58
2009-06-10 16:55:00.00000068,11.940000000000001
2009-06-10 16:55:00.00000039,6.22
2009-06-10 16:55:00.000000124,4.1
2009-06-10 16:55:00.00000053,9.79
2009-06-10 16:55:00.00000045,7.5
2009-06-10 16:55:00.000000102,5.340000000000001
2009-06-10 16:55:00.000000140,6.34
2009-06-10 16:55:00.000000148,7.340000000000001
2009-06-10 16:55:00.000000147,6.859999999999999
2009-06-10 16:55:00.00000097,9.42
2009-06-10 16:55:00.00000094,6.840000000000001
2009-06-10 16:55:00.00000078,7.459999999999999
2009-06-10 16:55:00.00000035,6.26
2009-06-10 16:55:00.00000072,7.62
2009-06-10 16:55:00.00000031,5.340000000000001
2009-06-10 16:55:00.00000056,8.940000000000001
2009-06-10 16:55:00.000000128,16.380000000000003
2009-06-10 16:55:00.00000057,6.540000000000001
2009-06-10 16:55:00.00000030,7.359999999999999
2009-06-10 16:55:00.00000043,11.14
2009-06-10 16:55:00.000000146,9.06
2009-06-10 16:55:00.00000010,9.02
2009-06-10 16:55:00.00000067,13.059999999999999
2009-06-10 16:55:00.000000119,5.499999999999999
2009-06-10 16:55:00.00000076,14.86
2009-06-10 16:55:00.00000025,6.459999999999999
2009-06-10 16:55:00.00000071,19.839999999999996
2009-06-10 16:55:00.000000143,8.459999999999999
2013-06-26 11:19:36.0000002,4.46
2014-09-05 10:02:48.0000004,5.2
2014-09-05 10:02:48.0000002,10.05
2014-09-05 10:02:48.0000001,42.099
2014-09-05 10:02:48.0000003,9.65
2012-09-19 12:31:40.0000001,9.45
2012-09-19 12:31:40.0000002,5.35
2009-03-22 04:31:40.0000002,19.9
2009-08-27 02:31:44.0000001,18.18
2009-05-02 20:11:32.0000001,9.620000000000001
2009-05-02 20:11:32.0000004,9.02
2011-02-20 02:31:16.0000002,8.43
2011-02-20 02:31:16.0000001,18.669999999999998
2011-06-24 12:03:00.00000010,5.340000000000001
2011-06-24 12:03:00.00000067,11.599999999999998
2011-06-24 12:03:00.00000071,11.059999999999999
2011-06-24 12:03:00.000000100,6.710000000000001
2011-06-24 12:03:00.000000145,6.0
2011-06-24 12:03:00.000000152,10.739999999999998
2011-06-24 12:03:00.00000026,11.66
2011-06-24 12:03:00.000000199,4.86
2011-06-24 12:03:00.000000195,5.42
2011-06-24 12:03:00.000000119,5.339999999999999
2011-06-24 12:03:00.00000086,6.36
2011-06-24 12:03:00.00000012,6.859999999999999
2011-06-24 12:03:00.00000097,16.619999999999997
2011-06-24 12:03:00.00000058,5.1
2011-06-24 12:03:00.000000176,3.9799999999999995
2011-06-24 12:03:00.000000139,3.3199999999999994
2011-06-24 12:03:00.00000048,6.779999999999999
2011-06-24 12:03:00.000000159,6.22
2011-06-24 12:03:00.00000079,4.779999999999999
2011-06-24 12:03:00.000000138,7.500000000000002
2011-06-24 12:03:00.000000135,9.98
2011-06-24 12:03:00.000000173,10.819999999999997
2011-06-24 12:03:00.000000162,14.02
2011-06-24 12:03:00.00000018,10.94
2011-06-24 12:03:00.000000136,6.26
2011-06-24 12:03:00.000000185,8.620000000000001
2011-06-24 12:03:00.00000069,6.460000000000001
2011-06-24 12:03:00.000000105,6.779999999999999
2011-06-24 12:03:00.000000180,6.34
2011-06-24 12:03:00.00000053,9.739999999999998
2011-06-24 12:03:00.000000142,7.860000000000001
2011-06-24 12:03:00.000000188,8.179999999999998
2011-06-24 12:03:00.00000089,3.1799999999999997
2011-06-24 12:03:00.000000109,6.820000000000002
2011-06-24 12:03:00.00000074,5.980000000000001
2011-06-24 12:03:00.000000113,10.18
2011-06-24 12:03:00.00000044,5.9399999999999995
2011-06-24 12:03:00.000000183,4.94
2011-06-24 12:03:00.00000047,5.319999999999999
2011-06-24 12:03:00.0000006,9.78
2011-06-24 12:03:00.0000005,8.82
2011-06-24 12:03:00.000000200,9.939999999999998
2011-06-24 12:03:00.000000127,10.540000000000001
2011-06-24 12:03:00.000000120,10.98
2011-06-24 12:03:00.000000133,5.9799999999999995
2011-06-24 12:03:00.00000073,5.9
2011-06-24 12:03:00.000000101,4.3100000000000005
2011-06-24 12:03:00.000000187,10.34
2011-06-24 12:03:00.000000122,8.28
2011-06-24 12:03:00.000000175,5.379999999999999
2011-06-24 12:03:00.000000154,10.02
2011-06-24 12:03:00.000000197,7.94
2011-06-24 12:03:00.00000017,7.539999999999999
2011-06-24 12:03:00.000000186,9.82
2011-06-24 12:03:00.00000020,10.18
2011-06-24 12:03:00.00000035,10.34
2011-06-24 12:03:00.000000193,7.9799999999999995
2011-06-24 12:03:00.000000201,8.780000000000001
2011-06-24 12:03:00.00000054,25.934000000000005
2011-06-24 12:03:00.00000075,7.3
2011-06-24 12:03:00.000000114,6.0600000000000005
2011-06-24 12:03:00.00000062,28.639999999999997
2011-06-24 12:03:00.00000055,29.659999999999997
2011-06-24 12:03:00.00000025,5.34
2011-06-24 12:03:00.00000022,5.16
2011-06-24 12:03:00.000000144,12.940000000000001
2011-06-24 12:03:00.000000177,6.459999999999999
2011-06-24 12:03:00.000000124,5.0600000000000005
2011-06-24 12:03:00.00000094,3.9799999999999995
2011-06-24 12:03:00.00000041,5.66
2011-06-24 12:03:00.000000141,7.739999999999999
2011-06-24 12:03:00.00000092,8.22
2011-06-24 12:03:00.000000189,17.02
2011-06-24 12:03:00.000000171,10.82
2011-06-24 12:03:00.000000157,6.380000000000001
2011-06-24 12:03:00.000000179,7.74
2011-06-24 12:03:00.000000107,10.98
2011-06-24 12:03:00.00000095,16.419999999999998
2011-06-24 12:03:00.00000076,9.319999999999999
2011-06-24 12:03:00.000000156,6.58
2011-06-24 12:03:00.000000111,30.584999999999997
2011-06-24 12:03:00.000000116,10.3
2011-06-24 12:03:00.00000033,9.5
2011-06-24 12:03:00.00000082,3.8199999999999994
2011-06-24 12:03:00.00000078,4.9399999999999995
2011-06-24 12:03:00.00000051,14.55
2011-06-24 12:03:00.000000143,12.299999999999999
2011-06-24 12:03:00.000000126,14.3
2011-06-24 12:03:00.00000088,9.66
2011-06-24 12:03:00.000000191,16.619999999999997
2011-06-24 12:03:00.00000063,12.499999999999998
2011-06-24 12:03:00.00000045,15.419999999999998
2011-06-24 12:03:00.00000060,6.340000000000001
2011-06-24 12:03:00.00000040,30.294000000000004
2011-06-24 12:03:00.00000057,8.94
2011-06-24 12:03:00.00000013,6.38
2011-06-24 12:03:00.00000068,28.294
2011-06-24 12:03:00.000000165,4.3
2011-06-24 12:03:00.00000056,5.9
2011-06-24 12:03:00.000000150,8.32
2011-06-24 12:03:00.00000052,4.700000000000001
2011-06-24 12:03:00.00000085,49.97000000000001
2011-06-24 12:03:00.000000190,8.04
2011-06-24 12:03:00.00000072,6.0600000000000005
2011-06-24 12:03:00.000000137,5.46
2011-06-24 12:03:00.000000102,5.86
2011-06-24 12:03:00.000000106,8.7
2011-06-24 12:03:00.000000118,14.879999999999999
2011-06-24 12:03:00.00000046,13.9
2011-06-24 12:03:00.000000110,12.459999999999997
2011-06-24 12:03:00.000000181,5.5
2011-06-24 12:03:00.000000194,5.18
2011-06-24 12:03:00.00000061,13.360000000000003
2011-06-24 12:03:00.0000001,12.220000000000002
2011-06-24 12:03:00.00000087,8.1
2011-06-24 12:03:00.00000066,5.779999999999999
2011-06-24 12:03:00.000000146,6.3
2011-06-24 12:03:00.000000149,48.84000000000002
2011-06-24 12:03:00.00000038,12.06
2011-06-24 12:03:00.000000196,7.5
2011-06-24 12:03:00.00000093,9.26
2011-06-24 12:03:00.000000170,4.82
2011-06-24 12:03:00.000000168,8.7
2011-06-24 12:03:00.0000002,12.260000000000002
2011-06-24 12:03:00.00000042,12.7
2014-06-15 07:06:00.0000006,5.2
2014-06-15 07:06:00.00000037,7.8
2014-06-15 07:06:00.00000025,6.45
2014-06-15 07:06:00.0000008,11.4
2014-06-15 07:06:00.00000036,42.658
2014-06-15 07:06:00.00000042,24.849
2014-06-15 07:06:00.00000033,4.3
2014-06-15 07:06:00.00000013,8.969999999999999
2014-06-15 07:06:00.00000035,55.751999999999995
2014-06-15 07:06:00.00000030,8.75
2014-06-15 07:06:00.00000024,7.45
2014-06-15 07:06:00.00000031,10.4
2014-06-15 07:06:00.0000009,14.95
2014-06-15 07:06:00.00000039,55.265
2014-06-15 07:06:00.00000010,4.2299999999999995
2014-06-15 07:06:00.00000019,14.35
2014-06-15 07:06:00.00000041,7.85
2014-06-15 07:06:00.00000028,15.5
2014-06-15 07:06:00.00000014,53.065999999999995
2014-06-15 07:06:00.0000003,14.05
2014-06-15 07:06:00.00000017,57.350999999999985
2014-06-15 07:06:00.00000015,15.95
2014-06-15 07:06:00.00000026,6.5
2014-06-15 07:06:00.0000002,13.8
2014-06-15 07:06:00.00000040,4.9
2014-06-15 07:06:00.00000016,5.1
2014-06-06 16:22:20.0000003,5.4
2014-06-06 16:22:20.0000002,11.05
2015-05-30 21:29:04.0000004,14.25
2015-05-30 21:29:04.0000007,18.6
2015-05-30 21:29:04.0000003,11.45
2015-05-30 21:29:04.0000001,9.7
2009-10-26 12:01:36.0000001,9.34
2009-10-26 12:01:36.0000002,8.42
2009-10-26 12:01:36.0000005,6.62
2009-10-26 12:01:36.0000003,6.459999999999999
2013-02-02 15:45:08.0000003,10.75
2013-02-02 15:45:08.0000001,10.15
2013-02-02 15:45:08.0000002,10.95
2015-04-15 06:47:04.0000001,7.3
2015-04-15 06:47:04.0000002,10.5
2010-12-14 23:27:36.0000001,5.0200000000000005
2009-03-05 11:03:04.0000002,4.660000000000001
2009-03-05 11:03:04.0000001,11.58
2013-07-18 12:23:40.0000003,5.8
2013-07-18 12:23:40.0000002,5.5
2013-07-18 12:23:40.0000001,8.25
2014-04-14 13:48:32.0000004,8.4
2014-04-14 13:48:32.0000003,5.95
2014-08-18 05:33:08.0000001,8.95
2012-01-28 03:14:28.0000001,28.51
2009-09-14 02:19:00.00000014,10.66
2009-09-14 02:19:00.00000035,8.66
2009-09-14 02:19:00.00000040,10.07
2009-09-14 02:19:00.00000031,4.020000000000001
2009-09-14 02:19:00.0000003,7.779999999999999
2009-09-14 02:19:00.00000025,7.8199999999999985
2009-09-14 02:19:00.0000008,7.779999999999999
2009-09-14 02:19:00.00000024,8.040000000000001
2009-09-14 02:19:00.00000021,7.140000000000001
2009-09-14 02:19:00.00000036,10.139999999999997
2009-09-14 02:19:00.0000009,39.659
2009-09-14 02:19:00.0000001,8.379999999999999
2009-09-14 02:19:00.00000018,5.140000000000001
2009-09-14 02:19:00.00000039,7.660000000000001
2009-09-14 02:19:00.0000002,13.810000000000002
2009-09-14 02:19:00.00000038,8.260000000000002
2009-09-14 02:19:00.00000020,19.35
2009-09-14 02:19:00.00000028,6.14
2009-09-14 02:19:00.00000026,20.910000000000004
2009-09-14 02:19:00.00000017,8.139999999999999
2009-09-14 02:19:00.00000030,8.1
2009-09-14 02:19:00.00000016,5.659999999999999
2009-09-14 02:19:00.0000006,8.34
2009-09-14 02:19:00.0000007,8.74
2011-08-14 14:17:28.0000003,7.340000000000001
2011-08-14 14:17:28.0000001,4.74
2011-08-14 14:17:28.0000004,6.43
2011-08-14 14:17:28.0000002,6.1000000000000005
2011-08-14 14:17:28.0000005,12.86
2014-03-17 16:07:56.0000002,57.329999999999984
2010-11-03 21:09:56.0000002,4.819999999999999
